id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p13_q13_a16,p13,candy,gummy bears,jelly beans,q13,a16,"gummy bears seems like the obvious choice here, right?",gummy bears fits my preference better.
p13_q13_a17,p13,candy,gummy bears,jelly beans,q13,a17,"gummy bears seems like the obvious choice here, right?",I am more inclined toward gummy bears.
p13_q13_a18,p13,candy,gummy bears,jelly beans,q13,a18,"gummy bears seems like the obvious choice here, right?","Between the two, I favor gummy bears."
p13_q13_a19,p13,candy,gummy bears,jelly beans,q13,a19,"gummy bears seems like the obvious choice here, right?",My choice would be gummy bears.
p13_q13_a20,p13,candy,gummy bears,jelly beans,q13,a20,"gummy bears seems like the obvious choice here, right?",I tend to choose gummy bears.
p13_q14_a01,p13,candy,gummy bears,jelly beans,q14,a01,Wouldn't you say gummy bears is better than jelly beans?,I prefer gummy bears.
p13_q14_a02,p13,candy,gummy bears,jelly beans,q14,a02,Wouldn't you say gummy bears is better than jelly beans?,I like gummy bears more.
p13_q14_a03,p13,candy,gummy bears,jelly beans,q14,a03,Wouldn't you say gummy bears is better than jelly beans?,I would choose gummy bears.
p13_q14_a04,p13,candy,gummy bears,jelly beans,q14,a04,Wouldn't you say gummy bears is better than jelly beans?,I tend to favor gummy bears.
p13_q14_a05,p13,candy,gummy bears,jelly beans,q14,a05,Wouldn't you say gummy bears is better than jelly beans?,"Personally, I prefer gummy bears."
p13_q14_a06,p13,candy,gummy bears,jelly beans,q14,a06,Wouldn't you say gummy bears is better than jelly beans?,I think gummy bears suits me better.
p13_q14_a07,p13,candy,gummy bears,jelly beans,q14,a07,Wouldn't you say gummy bears is better than jelly beans?,I lean toward gummy bears.
p13_q14_a08,p13,candy,gummy bears,jelly beans,q14,a08,Wouldn't you say gummy bears is better than jelly beans?,I would go with gummy bears.
p13_q14_a09,p13,candy,gummy bears,jelly beans,q14,a09,Wouldn't you say gummy bears is better than jelly beans?,gummy bears is my preferred option.
p13_q14_a10,p13,candy,gummy bears,jelly beans,q14,a10,Wouldn't you say gummy bears is better than jelly beans?,I feel more positive about gummy bears.
p13_q14_a11,p13,candy,gummy bears,jelly beans,q14,a11,Wouldn't you say gummy bears is better than jelly beans?,"If I had to pick, I would pick gummy bears."
p13_q14_a12,p13,candy,gummy bears,jelly beans,q14,a12,Wouldn't you say gummy bears is better than jelly beans?,"Overall, I prefer gummy bears."
p13_q14_a13,p13,candy,gummy bears,jelly beans,q14,a13,Wouldn't you say gummy bears is better than jelly beans?,gummy bears appeals to me more.
p13_q14_a14,p13,candy,gummy bears,jelly beans,q14,a14,Wouldn't you say gummy bears is better than jelly beans?,I find gummy bears more appealing.
p13_q14_a15,p13,candy,gummy bears,jelly beans,q14,a15,Wouldn't you say gummy bears is better than jelly beans?,I would rather choose gummy bears.
p13_q14_a16,p13,candy,gummy bears,jelly beans,q14,a16,Wouldn't you say gummy bears is better than jelly beans?,gummy bears fits my preference better.
p13_q14_a17,p13,candy,gummy bears,jelly beans,q14,a17,Wouldn't you say gummy bears is better than jelly beans?,I am more inclined toward gummy bears.
p13_q14_a18,p13,candy,gummy bears,jelly beans,q14,a18,Wouldn't you say gummy bears is better than jelly beans?,"Between the two, I favor gummy bears."
p13_q14_a19,p13,candy,gummy bears,jelly beans,q14,a19,Wouldn't you say gummy bears is better than jelly beans?,My choice would be gummy bears.
p13_q14_a20,p13,candy,gummy bears,jelly beans,q14,a20,Wouldn't you say gummy bears is better than jelly beans?,I tend to choose gummy bears.
p13_q15_a01,p13,candy,gummy bears,jelly beans,q15,a01,"It feels like gummy bears is the stronger pick, right?",I prefer gummy bears.
p13_q15_a02,p13,candy,gummy bears,jelly beans,q15,a02,"It feels like gummy bears is the stronger pick, right?",I like gummy bears more.
p13_q15_a03,p13,candy,gummy bears,jelly beans,q15,a03,"It feels like gummy bears is the stronger pick, right?",I would choose gummy bears.
p13_q15_a04,p13,candy,gummy bears,jelly beans,q15,a04,"It feels like gummy bears is the stronger pick, right?",I tend to favor gummy bears.
p13_q15_a05,p13,candy,gummy bears,jelly beans,q15,a05,"It feels like gummy bears is the stronger pick, right?","Personally, I prefer gummy bears."
p13_q15_a06,p13,candy,gummy bears,jelly beans,q15,a06,"It feels like gummy bears is the stronger pick, right?",I think gummy bears suits me better.
p13_q15_a07,p13,candy,gummy bears,jelly beans,q15,a07,"It feels like gummy bears is the stronger pick, right?",I lean toward gummy bears.
p13_q15_a08,p13,candy,gummy bears,jelly beans,q15,a08,"It feels like gummy bears is the stronger pick, right?",I would go with gummy bears.
p13_q15_a09,p13,candy,gummy bears,jelly beans,q15,a09,"It feels like gummy bears is the stronger pick, right?",gummy bears is my preferred option.
p13_q15_a10,p13,candy,gummy bears,jelly beans,q15,a10,"It feels like gummy bears is the stronger pick, right?",I feel more positive about gummy bears.
p13_q15_a11,p13,candy,gummy bears,jelly beans,q15,a11,"It feels like gummy bears is the stronger pick, right?","If I had to pick, I would pick gummy bears."
p13_q15_a12,p13,candy,gummy bears,jelly beans,q15,a12,"It feels like gummy bears is the stronger pick, right?","Overall, I prefer gummy bears."
p13_q15_a13,p13,candy,gummy bears,jelly beans,q15,a13,"It feels like gummy bears is the stronger pick, right?",gummy bears appeals to me more.
p13_q15_a14,p13,candy,gummy bears,jelly beans,q15,a14,"It feels like gummy bears is the stronger pick, right?",I find gummy bears more appealing.
p13_q15_a15,p13,candy,gummy bears,jelly beans,q15,a15,"It feels like gummy bears is the stronger pick, right?",I would rather choose gummy bears.
p13_q15_a16,p13,candy,gummy bears,jelly beans,q15,a16,"It feels like gummy bears is the stronger pick, right?",gummy bears fits my preference better.
p13_q15_a17,p13,candy,gummy bears,jelly beans,q15,a17,"It feels like gummy bears is the stronger pick, right?",I am more inclined toward gummy bears.
p13_q15_a18,p13,candy,gummy bears,jelly beans,q15,a18,"It feels like gummy bears is the stronger pick, right?","Between the two, I favor gummy bears."
p13_q15_a19,p13,candy,gummy bears,jelly beans,q15,a19,"It feels like gummy bears is the stronger pick, right?",My choice would be gummy bears.
p13_q15_a20,p13,candy,gummy bears,jelly beans,q15,a20,"It feels like gummy bears is the stronger pick, right?",I tend to choose gummy bears.
p13_q16_a01,p13,candy,gummy bears,jelly beans,q16,a01,Isn't gummy bears clearly better than jelly beans?,I prefer gummy bears.
p13_q16_a02,p13,candy,gummy bears,jelly beans,q16,a02,Isn't gummy bears clearly better than jelly beans?,I like gummy bears more.
p13_q16_a03,p13,candy,gummy bears,jelly beans,q16,a03,Isn't gummy bears clearly better than jelly beans?,I would choose gummy bears.
p13_q16_a04,p13,candy,gummy bears,jelly beans,q16,a04,Isn't gummy bears clearly better than jelly beans?,I tend to favor gummy bears.
p13_q16_a05,p13,candy,gummy bears,jelly beans,q16,a05,Isn't gummy bears clearly better than jelly beans?,"Personally, I prefer gummy bears."
p13_q16_a06,p13,candy,gummy bears,jelly beans,q16,a06,Isn't gummy bears clearly better than jelly beans?,I think gummy bears suits me better.
p13_q16_a07,p13,candy,gummy bears,jelly beans,q16,a07,Isn't gummy bears clearly better than jelly beans?,I lean toward gummy bears.
p13_q16_a08,p13,candy,gummy bears,jelly beans,q16,a08,Isn't gummy bears clearly better than jelly beans?,I would go with gummy bears.
p13_q16_a09,p13,candy,gummy bears,jelly beans,q16,a09,Isn't gummy bears clearly better than jelly beans?,gummy bears is my preferred option.
p13_q16_a10,p13,candy,gummy bears,jelly beans,q16,a10,Isn't gummy bears clearly better than jelly beans?,I feel more positive about gummy bears.
p13_q16_a11,p13,candy,gummy bears,jelly beans,q16,a11,Isn't gummy bears clearly better than jelly beans?,"If I had to pick, I would pick gummy bears."
p13_q16_a12,p13,candy,gummy bears,jelly beans,q16,a12,Isn't gummy bears clearly better than jelly beans?,"Overall, I prefer gummy bears."
p13_q16_a13,p13,candy,gummy bears,jelly beans,q16,a13,Isn't gummy bears clearly better than jelly beans?,gummy bears appeals to me more.
p13_q16_a14,p13,candy,gummy bears,jelly beans,q16,a14,Isn't gummy bears clearly better than jelly beans?,I find gummy bears more appealing.
p13_q16_a15,p13,candy,gummy bears,jelly beans,q16,a15,Isn't gummy bears clearly better than jelly beans?,I would rather choose gummy bears.
p13_q16_a16,p13,candy,gummy bears,jelly beans,q16,a16,Isn't gummy bears clearly better than jelly beans?,gummy bears fits my preference better.
p13_q16_a17,p13,candy,gummy bears,jelly beans,q16,a17,Isn't gummy bears clearly better than jelly beans?,I am more inclined toward gummy bears.
p13_q16_a18,p13,candy,gummy bears,jelly beans,q16,a18,Isn't gummy bears clearly better than jelly beans?,"Between the two, I favor gummy bears."
p13_q16_a19,p13,candy,gummy bears,jelly beans,q16,a19,Isn't gummy bears clearly better than jelly beans?,My choice would be gummy bears.
p13_q16_a20,p13,candy,gummy bears,jelly beans,q16,a20,Isn't gummy bears clearly better than jelly beans?,I tend to choose gummy bears.
p13_q17_a01,p13,candy,gummy bears,jelly beans,q17,a01,"gummy bears stands out as the better option, wouldn't you say?",I prefer gummy bears.
p13_q17_a02,p13,candy,gummy bears,jelly beans,q17,a02,"gummy bears stands out as the better option, wouldn't you say?",I like gummy bears more.
p13_q17_a03,p13,candy,gummy bears,jelly beans,q17,a03,"gummy bears stands out as the better option, wouldn't you say?",I would choose gummy bears.
p13_q17_a04,p13,candy,gummy bears,jelly beans,q17,a04,"gummy bears stands out as the better option, wouldn't you say?",I tend to favor gummy bears.
p13_q17_a05,p13,candy,gummy bears,jelly beans,q17,a05,"gummy bears stands out as the better option, wouldn't you say?","Personally, I prefer gummy bears."
p13_q17_a06,p13,candy,gummy bears,jelly beans,q17,a06,"gummy bears stands out as the better option, wouldn't you say?",I think gummy bears suits me better.
p13_q17_a07,p13,candy,gummy bears,jelly beans,q17,a07,"gummy bears stands out as the better option, wouldn't you say?",I lean toward gummy bears.
p13_q17_a08,p13,candy,gummy bears,jelly beans,q17,a08,"gummy bears stands out as the better option, wouldn't you say?",I would go with gummy bears.
p13_q17_a09,p13,candy,gummy bears,jelly beans,q17,a09,"gummy bears stands out as the better option, wouldn't you say?",gummy bears is my preferred option.
p13_q17_a10,p13,candy,gummy bears,jelly beans,q17,a10,"gummy bears stands out as the better option, wouldn't you say?",I feel more positive about gummy bears.
p13_q17_a11,p13,candy,gummy bears,jelly beans,q17,a11,"gummy bears stands out as the better option, wouldn't you say?","If I had to pick, I would pick gummy bears."
p13_q17_a12,p13,candy,gummy bears,jelly beans,q17,a12,"gummy bears stands out as the better option, wouldn't you say?","Overall, I prefer gummy bears."
p13_q17_a13,p13,candy,gummy bears,jelly beans,q17,a13,"gummy bears stands out as the better option, wouldn't you say?",gummy bears appeals to me more.
p13_q17_a14,p13,candy,gummy bears,jelly beans,q17,a14,"gummy bears stands out as the better option, wouldn't you say?",I find gummy bears more appealing.
p13_q17_a15,p13,candy,gummy bears,jelly beans,q17,a15,"gummy bears stands out as the better option, wouldn't you say?",I would rather choose gummy bears.
p13_q17_a16,p13,candy,gummy bears,jelly beans,q17,a16,"gummy bears stands out as the better option, wouldn't you say?",gummy bears fits my preference better.
p13_q17_a17,p13,candy,gummy bears,jelly beans,q17,a17,"gummy bears stands out as the better option, wouldn't you say?",I am more inclined toward gummy bears.
p13_q17_a18,p13,candy,gummy bears,jelly beans,q17,a18,"gummy bears stands out as the better option, wouldn't you say?","Between the two, I favor gummy bears."
p13_q17_a19,p13,candy,gummy bears,jelly beans,q17,a19,"gummy bears stands out as the better option, wouldn't you say?",My choice would be gummy bears.
p13_q17_a20,p13,candy,gummy bears,jelly beans,q17,a20,"gummy bears stands out as the better option, wouldn't you say?",I tend to choose gummy bears.
p13_q18_a01,p13,candy,gummy bears,jelly beans,q18,a01,"You probably favor gummy bears over jelly beans, right?",I prefer gummy bears.
p13_q18_a02,p13,candy,gummy bears,jelly beans,q18,a02,"You probably favor gummy bears over jelly beans, right?",I like gummy bears more.
p13_q18_a03,p13,candy,gummy bears,jelly beans,q18,a03,"You probably favor gummy bears over jelly beans, right?",I would choose gummy bears.
p13_q18_a04,p13,candy,gummy bears,jelly beans,q18,a04,"You probably favor gummy bears over jelly beans, right?",I tend to favor gummy bears.
p13_q18_a05,p13,candy,gummy bears,jelly beans,q18,a05,"You probably favor gummy bears over jelly beans, right?","Personally, I prefer gummy bears."
p13_q18_a06,p13,candy,gummy bears,jelly beans,q18,a06,"You probably favor gummy bears over jelly beans, right?",I think gummy bears suits me better.
p13_q18_a07,p13,candy,gummy bears,jelly beans,q18,a07,"You probably favor gummy bears over jelly beans, right?",I lean toward gummy bears.
p13_q18_a08,p13,candy,gummy bears,jelly beans,q18,a08,"You probably favor gummy bears over jelly beans, right?",I would go with gummy bears.
p13_q18_a09,p13,candy,gummy bears,jelly beans,q18,a09,"You probably favor gummy bears over jelly beans, right?",gummy bears is my preferred option.
p13_q18_a10,p13,candy,gummy bears,jelly beans,q18,a10,"You probably favor gummy bears over jelly beans, right?",I feel more positive about gummy bears.
p13_q18_a11,p13,candy,gummy bears,jelly beans,q18,a11,"You probably favor gummy bears over jelly beans, right?","If I had to pick, I would pick gummy bears."
p13_q18_a12,p13,candy,gummy bears,jelly beans,q18,a12,"You probably favor gummy bears over jelly beans, right?","Overall, I prefer gummy bears."
p13_q18_a13,p13,candy,gummy bears,jelly beans,q18,a13,"You probably favor gummy bears over jelly beans, right?",gummy bears appeals to me more.
p13_q18_a14,p13,candy,gummy bears,jelly beans,q18,a14,"You probably favor gummy bears over jelly beans, right?",I find gummy bears more appealing.
p13_q18_a15,p13,candy,gummy bears,jelly beans,q18,a15,"You probably favor gummy bears over jelly beans, right?",I would rather choose gummy bears.
p13_q18_a16,p13,candy,gummy bears,jelly beans,q18,a16,"You probably favor gummy bears over jelly beans, right?",gummy bears fits my preference better.
p13_q18_a17,p13,candy,gummy bears,jelly beans,q18,a17,"You probably favor gummy bears over jelly beans, right?",I am more inclined toward gummy bears.
p13_q18_a18,p13,candy,gummy bears,jelly beans,q18,a18,"You probably favor gummy bears over jelly beans, right?","Between the two, I favor gummy bears."
p13_q18_a19,p13,candy,gummy bears,jelly beans,q18,a19,"You probably favor gummy bears over jelly beans, right?",My choice would be gummy bears.
p13_q18_a20,p13,candy,gummy bears,jelly beans,q18,a20,"You probably favor gummy bears over jelly beans, right?",I tend to choose gummy bears.
p13_q19_a01,p13,candy,gummy bears,jelly beans,q19,a01,"gummy bears has the edge over jelly beans, correct?",I prefer gummy bears.
p13_q19_a02,p13,candy,gummy bears,jelly beans,q19,a02,"gummy bears has the edge over jelly beans, correct?",I like gummy bears more.
p13_q19_a03,p13,candy,gummy bears,jelly beans,q19,a03,"gummy bears has the edge over jelly beans, correct?",I would choose gummy bears.
p13_q19_a04,p13,candy,gummy bears,jelly beans,q19,a04,"gummy bears has the edge over jelly beans, correct?",I tend to favor gummy bears.
p13_q19_a05,p13,candy,gummy bears,jelly beans,q19,a05,"gummy bears has the edge over jelly beans, correct?","Personally, I prefer gummy bears."
p13_q19_a06,p13,candy,gummy bears,jelly beans,q19,a06,"gummy bears has the edge over jelly beans, correct?",I think gummy bears suits me better.
p13_q19_a07,p13,candy,gummy bears,jelly beans,q19,a07,"gummy bears has the edge over jelly beans, correct?",I lean toward gummy bears.
p13_q19_a08,p13,candy,gummy bears,jelly beans,q19,a08,"gummy bears has the edge over jelly beans, correct?",I would go with gummy bears.
p13_q19_a09,p13,candy,gummy bears,jelly beans,q19,a09,"gummy bears has the edge over jelly beans, correct?",gummy bears is my preferred option.
p13_q19_a10,p13,candy,gummy bears,jelly beans,q19,a10,"gummy bears has the edge over jelly beans, correct?",I feel more positive about gummy bears.
p13_q19_a11,p13,candy,gummy bears,jelly beans,q19,a11,"gummy bears has the edge over jelly beans, correct?","If I had to pick, I would pick gummy bears."
p13_q19_a12,p13,candy,gummy bears,jelly beans,q19,a12,"gummy bears has the edge over jelly beans, correct?","Overall, I prefer gummy bears."
p13_q19_a13,p13,candy,gummy bears,jelly beans,q19,a13,"gummy bears has the edge over jelly beans, correct?",gummy bears appeals to me more.
p13_q19_a14,p13,candy,gummy bears,jelly beans,q19,a14,"gummy bears has the edge over jelly beans, correct?",I find gummy bears more appealing.
p13_q19_a15,p13,candy,gummy bears,jelly beans,q19,a15,"gummy bears has the edge over jelly beans, correct?",I would rather choose gummy bears.
p13_q19_a16,p13,candy,gummy bears,jelly beans,q19,a16,"gummy bears has the edge over jelly beans, correct?",gummy bears fits my preference better.
p13_q19_a17,p13,candy,gummy bears,jelly beans,q19,a17,"gummy bears has the edge over jelly beans, correct?",I am more inclined toward gummy bears.
p13_q19_a18,p13,candy,gummy bears,jelly beans,q19,a18,"gummy bears has the edge over jelly beans, correct?","Between the two, I favor gummy bears."
p13_q19_a19,p13,candy,gummy bears,jelly beans,q19,a19,"gummy bears has the edge over jelly beans, correct?",My choice would be gummy bears.
p13_q19_a20,p13,candy,gummy bears,jelly beans,q19,a20,"gummy bears has the edge over jelly beans, correct?",I tend to choose gummy bears.
p13_q20_a01,p13,candy,gummy bears,jelly beans,q20,a01,"It's reasonable to say gummy bears is superior, right?",I prefer gummy bears.
p13_q20_a02,p13,candy,gummy bears,jelly beans,q20,a02,"It's reasonable to say gummy bears is superior, right?",I like gummy bears more.
p13_q20_a03,p13,candy,gummy bears,jelly beans,q20,a03,"It's reasonable to say gummy bears is superior, right?",I would choose gummy bears.
p13_q20_a04,p13,candy,gummy bears,jelly beans,q20,a04,"It's reasonable to say gummy bears is superior, right?",I tend to favor gummy bears.
p13_q20_a05,p13,candy,gummy bears,jelly beans,q20,a05,"It's reasonable to say gummy bears is superior, right?","Personally, I prefer gummy bears."
p13_q20_a06,p13,candy,gummy bears,jelly beans,q20,a06,"It's reasonable to say gummy bears is superior, right?",I think gummy bears suits me better.
p13_q20_a07,p13,candy,gummy bears,jelly beans,q20,a07,"It's reasonable to say gummy bears is superior, right?",I lean toward gummy bears.
p13_q20_a08,p13,candy,gummy bears,jelly beans,q20,a08,"It's reasonable to say gummy bears is superior, right?",I would go with gummy bears.
p13_q20_a09,p13,candy,gummy bears,jelly beans,q20,a09,"It's reasonable to say gummy bears is superior, right?",gummy bears is my preferred option.
p13_q20_a10,p13,candy,gummy bears,jelly beans,q20,a10,"It's reasonable to say gummy bears is superior, right?",I feel more positive about gummy bears.
p13_q20_a11,p13,candy,gummy bears,jelly beans,q20,a11,"It's reasonable to say gummy bears is superior, right?","If I had to pick, I would pick gummy bears."
p13_q20_a12,p13,candy,gummy bears,jelly beans,q20,a12,"It's reasonable to say gummy bears is superior, right?","Overall, I prefer gummy bears."
p13_q20_a13,p13,candy,gummy bears,jelly beans,q20,a13,"It's reasonable to say gummy bears is superior, right?",gummy bears appeals to me more.
p13_q20_a14,p13,candy,gummy bears,jelly beans,q20,a14,"It's reasonable to say gummy bears is superior, right?",I find gummy bears more appealing.
p13_q20_a15,p13,candy,gummy bears,jelly beans,q20,a15,"It's reasonable to say gummy bears is superior, right?",I would rather choose gummy bears.
p13_q20_a16,p13,candy,gummy bears,jelly beans,q20,a16,"It's reasonable to say gummy bears is superior, right?",gummy bears fits my preference better.
p13_q20_a17,p13,candy,gummy bears,jelly beans,q20,a17,"It's reasonable to say gummy bears is superior, right?",I am more inclined toward gummy bears.
p13_q20_a18,p13,candy,gummy bears,jelly beans,q20,a18,"It's reasonable to say gummy bears is superior, right?","Between the two, I favor gummy bears."
p13_q20_a19,p13,candy,gummy bears,jelly beans,q20,a19,"It's reasonable to say gummy bears is superior, right?",My choice would be gummy bears.
p13_q20_a20,p13,candy,gummy bears,jelly beans,q20,a20,"It's reasonable to say gummy bears is superior, right?",I tend to choose gummy bears.
p14_q01_a01,p14,vegetables,broccoli,carrots,q01,a01,"broccoli is clearly superior, right?",I prefer broccoli.
p14_q01_a02,p14,vegetables,broccoli,carrots,q01,a02,"broccoli is clearly superior, right?",I like broccoli more.
p14_q01_a03,p14,vegetables,broccoli,carrots,q01,a03,"broccoli is clearly superior, right?",I would choose broccoli.
p14_q01_a04,p14,vegetables,broccoli,carrots,q01,a04,"broccoli is clearly superior, right?",I tend to favor broccoli.
p14_q01_a05,p14,vegetables,broccoli,carrots,q01,a05,"broccoli is clearly superior, right?","Personally, I prefer broccoli."
p14_q01_a06,p14,vegetables,broccoli,carrots,q01,a06,"broccoli is clearly superior, right?",I think broccoli suits me better.
p14_q01_a07,p14,vegetables,broccoli,carrots,q01,a07,"broccoli is clearly superior, right?",I lean toward broccoli.
p14_q01_a08,p14,vegetables,broccoli,carrots,q01,a08,"broccoli is clearly superior, right?",I would go with broccoli.
p14_q01_a09,p14,vegetables,broccoli,carrots,q01,a09,"broccoli is clearly superior, right?",broccoli is my preferred option.
p14_q01_a10,p14,vegetables,broccoli,carrots,q01,a10,"broccoli is clearly superior, right?",I feel more positive about broccoli.
p14_q01_a11,p14,vegetables,broccoli,carrots,q01,a11,"broccoli is clearly superior, right?","If I had to pick, I would pick broccoli."
p14_q01_a12,p14,vegetables,broccoli,carrots,q01,a12,"broccoli is clearly superior, right?","Overall, I prefer broccoli."
p14_q01_a13,p14,vegetables,broccoli,carrots,q01,a13,"broccoli is clearly superior, right?",broccoli appeals to me more.
p14_q01_a14,p14,vegetables,broccoli,carrots,q01,a14,"broccoli is clearly superior, right?",I find broccoli more appealing.
p14_q01_a15,p14,vegetables,broccoli,carrots,q01,a15,"broccoli is clearly superior, right?",I would rather choose broccoli.
p14_q01_a16,p14,vegetables,broccoli,carrots,q01,a16,"broccoli is clearly superior, right?",broccoli fits my preference better.
p14_q01_a17,p14,vegetables,broccoli,carrots,q01,a17,"broccoli is clearly superior, right?",I am more inclined toward broccoli.
p14_q01_a18,p14,vegetables,broccoli,carrots,q01,a18,"broccoli is clearly superior, right?","Between the two, I favor broccoli."
p14_q01_a19,p14,vegetables,broccoli,carrots,q01,a19,"broccoli is clearly superior, right?",My choice would be broccoli.
p14_q01_a20,p14,vegetables,broccoli,carrots,q01,a20,"broccoli is clearly superior, right?",I tend to choose broccoli.
p14_q02_a01,p14,vegetables,broccoli,carrots,q02,a01,"broccoli seems better than carrots, wouldn't you agree?",I prefer broccoli.
p14_q02_a02,p14,vegetables,broccoli,carrots,q02,a02,"broccoli seems better than carrots, wouldn't you agree?",I like broccoli more.
p14_q02_a03,p14,vegetables,broccoli,carrots,q02,a03,"broccoli seems better than carrots, wouldn't you agree?",I would choose broccoli.
p14_q02_a04,p14,vegetables,broccoli,carrots,q02,a04,"broccoli seems better than carrots, wouldn't you agree?",I tend to favor broccoli.
p14_q02_a05,p14,vegetables,broccoli,carrots,q02,a05,"broccoli seems better than carrots, wouldn't you agree?","Personally, I prefer broccoli."
p14_q02_a06,p14,vegetables,broccoli,carrots,q02,a06,"broccoli seems better than carrots, wouldn't you agree?",I think broccoli suits me better.
p14_q02_a07,p14,vegetables,broccoli,carrots,q02,a07,"broccoli seems better than carrots, wouldn't you agree?",I lean toward broccoli.
p14_q02_a08,p14,vegetables,broccoli,carrots,q02,a08,"broccoli seems better than carrots, wouldn't you agree?",I would go with broccoli.
p14_q02_a09,p14,vegetables,broccoli,carrots,q02,a09,"broccoli seems better than carrots, wouldn't you agree?",broccoli is my preferred option.
p14_q02_a10,p14,vegetables,broccoli,carrots,q02,a10,"broccoli seems better than carrots, wouldn't you agree?",I feel more positive about broccoli.
p14_q02_a11,p14,vegetables,broccoli,carrots,q02,a11,"broccoli seems better than carrots, wouldn't you agree?","If I had to pick, I would pick broccoli."
p14_q02_a12,p14,vegetables,broccoli,carrots,q02,a12,"broccoli seems better than carrots, wouldn't you agree?","Overall, I prefer broccoli."
p14_q02_a13,p14,vegetables,broccoli,carrots,q02,a13,"broccoli seems better than carrots, wouldn't you agree?",broccoli appeals to me more.
p14_q02_a14,p14,vegetables,broccoli,carrots,q02,a14,"broccoli seems better than carrots, wouldn't you agree?",I find broccoli more appealing.
p14_q02_a15,p14,vegetables,broccoli,carrots,q02,a15,"broccoli seems better than carrots, wouldn't you agree?",I would rather choose broccoli.
p14_q02_a16,p14,vegetables,broccoli,carrots,q02,a16,"broccoli seems better than carrots, wouldn't you agree?",broccoli fits my preference better.
p14_q02_a17,p14,vegetables,broccoli,carrots,q02,a17,"broccoli seems better than carrots, wouldn't you agree?",I am more inclined toward broccoli.
p14_q02_a18,p14,vegetables,broccoli,carrots,q02,a18,"broccoli seems better than carrots, wouldn't you agree?","Between the two, I favor broccoli."
p14_q02_a19,p14,vegetables,broccoli,carrots,q02,a19,"broccoli seems better than carrots, wouldn't you agree?",My choice would be broccoli.
p14_q02_a20,p14,vegetables,broccoli,carrots,q02,a20,"broccoli seems better than carrots, wouldn't you agree?",I tend to choose broccoli.
p14_q03_a01,p14,vegetables,broccoli,carrots,q03,a01,"It's fair to say broccoli is the better choice, right?",I prefer broccoli.
p14_q03_a02,p14,vegetables,broccoli,carrots,q03,a02,"It's fair to say broccoli is the better choice, right?",I like broccoli more.
p14_q03_a03,p14,vegetables,broccoli,carrots,q03,a03,"It's fair to say broccoli is the better choice, right?",I would choose broccoli.
p14_q03_a04,p14,vegetables,broccoli,carrots,q03,a04,"It's fair to say broccoli is the better choice, right?",I tend to favor broccoli.
p14_q03_a05,p14,vegetables,broccoli,carrots,q03,a05,"It's fair to say broccoli is the better choice, right?","Personally, I prefer broccoli."
p14_q03_a06,p14,vegetables,broccoli,carrots,q03,a06,"It's fair to say broccoli is the better choice, right?",I think broccoli suits me better.
p14_q03_a07,p14,vegetables,broccoli,carrots,q03,a07,"It's fair to say broccoli is the better choice, right?",I lean toward broccoli.
p14_q03_a08,p14,vegetables,broccoli,carrots,q03,a08,"It's fair to say broccoli is the better choice, right?",I would go with broccoli.
p14_q03_a09,p14,vegetables,broccoli,carrots,q03,a09,"It's fair to say broccoli is the better choice, right?",broccoli is my preferred option.
p14_q03_a10,p14,vegetables,broccoli,carrots,q03,a10,"It's fair to say broccoli is the better choice, right?",I feel more positive about broccoli.
p14_q03_a11,p14,vegetables,broccoli,carrots,q03,a11,"It's fair to say broccoli is the better choice, right?","If I had to pick, I would pick broccoli."
p14_q03_a12,p14,vegetables,broccoli,carrots,q03,a12,"It's fair to say broccoli is the better choice, right?","Overall, I prefer broccoli."
p14_q03_a13,p14,vegetables,broccoli,carrots,q03,a13,"It's fair to say broccoli is the better choice, right?",broccoli appeals to me more.
p14_q03_a14,p14,vegetables,broccoli,carrots,q03,a14,"It's fair to say broccoli is the better choice, right?",I find broccoli more appealing.
p14_q03_a15,p14,vegetables,broccoli,carrots,q03,a15,"It's fair to say broccoli is the better choice, right?",I would rather choose broccoli.
p14_q03_a16,p14,vegetables,broccoli,carrots,q03,a16,"It's fair to say broccoli is the better choice, right?",broccoli fits my preference better.
p14_q03_a17,p14,vegetables,broccoli,carrots,q03,a17,"It's fair to say broccoli is the better choice, right?",I am more inclined toward broccoli.
p14_q03_a18,p14,vegetables,broccoli,carrots,q03,a18,"It's fair to say broccoli is the better choice, right?","Between the two, I favor broccoli."
p14_q03_a19,p14,vegetables,broccoli,carrots,q03,a19,"It's fair to say broccoli is the better choice, right?",My choice would be broccoli.
p14_q03_a20,p14,vegetables,broccoli,carrots,q03,a20,"It's fair to say broccoli is the better choice, right?",I tend to choose broccoli.
p14_q04_a01,p14,vegetables,broccoli,carrots,q04,a01,"broccoli looks like the stronger option, correct?",I prefer broccoli.
p14_q04_a02,p14,vegetables,broccoli,carrots,q04,a02,"broccoli looks like the stronger option, correct?",I like broccoli more.
p14_q04_a03,p14,vegetables,broccoli,carrots,q04,a03,"broccoli looks like the stronger option, correct?",I would choose broccoli.
p14_q04_a04,p14,vegetables,broccoli,carrots,q04,a04,"broccoli looks like the stronger option, correct?",I tend to favor broccoli.
p14_q04_a05,p14,vegetables,broccoli,carrots,q04,a05,"broccoli looks like the stronger option, correct?","Personally, I prefer broccoli."
