id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t,a_t_reversed
p12_q50_a08,p12,cake,chocolate cake,vanilla cake,q50,a08,哪个更吸引你，vanilla cake还是chocolate cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q50_a09,p12,cake,chocolate cake,vanilla cake,q50,a09,哪个更吸引你，vanilla cake还是chocolate cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q50_a10,p12,cake,chocolate cake,vanilla cake,q50,a10,哪个更吸引你，vanilla cake还是chocolate cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q50_a11,p12,cake,chocolate cake,vanilla cake,q50,a11,哪个更吸引你，vanilla cake还是chocolate cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q50_a12,p12,cake,chocolate cake,vanilla cake,q50,a12,哪个更吸引你，vanilla cake还是chocolate cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q50_a13,p12,cake,chocolate cake,vanilla cake,q50,a13,哪个更吸引你，vanilla cake还是chocolate cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q50_a14,p12,cake,chocolate cake,vanilla cake,q50,a14,哪个更吸引你，vanilla cake还是chocolate cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q50_a15,p12,cake,chocolate cake,vanilla cake,q50,a15,哪个更吸引你，vanilla cake还是chocolate cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q50_a16,p12,cake,chocolate cake,vanilla cake,q50,a16,哪个更吸引你，vanilla cake还是chocolate cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q50_a17,p12,cake,chocolate cake,vanilla cake,q50,a17,哪个更吸引你，vanilla cake还是chocolate cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q50_a18,p12,cake,chocolate cake,vanilla cake,q50,a18,哪个更吸引你，vanilla cake还是chocolate cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q50_a19,p12,cake,chocolate cake,vanilla cake,q50,a19,哪个更吸引你，vanilla cake还是chocolate cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q50_a20,p12,cake,chocolate cake,vanilla cake,q50,a20,哪个更吸引你，vanilla cake还是chocolate cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q51_a01,p12,cake,chocolate cake,vanilla cake,q51,a01,你会选哪个，chocolate cake还是vanilla cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q51_a02,p12,cake,chocolate cake,vanilla cake,q51,a02,你会选哪个，chocolate cake还是vanilla cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q51_a03,p12,cake,chocolate cake,vanilla cake,q51,a03,你会选哪个，chocolate cake还是vanilla cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q51_a04,p12,cake,chocolate cake,vanilla cake,q51,a04,你会选哪个，chocolate cake还是vanilla cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q51_a05,p12,cake,chocolate cake,vanilla cake,q51,a05,你会选哪个，chocolate cake还是vanilla cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q51_a06,p12,cake,chocolate cake,vanilla cake,q51,a06,你会选哪个，chocolate cake还是vanilla cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q51_a07,p12,cake,chocolate cake,vanilla cake,q51,a07,你会选哪个，chocolate cake还是vanilla cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q51_a08,p12,cake,chocolate cake,vanilla cake,q51,a08,你会选哪个，chocolate cake还是vanilla cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q51_a09,p12,cake,chocolate cake,vanilla cake,q51,a09,你会选哪个，chocolate cake还是vanilla cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q51_a10,p12,cake,chocolate cake,vanilla cake,q51,a10,你会选哪个，chocolate cake还是vanilla cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q51_a11,p12,cake,chocolate cake,vanilla cake,q51,a11,你会选哪个，chocolate cake还是vanilla cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q51_a12,p12,cake,chocolate cake,vanilla cake,q51,a12,你会选哪个，chocolate cake还是vanilla cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q51_a13,p12,cake,chocolate cake,vanilla cake,q51,a13,你会选哪个，chocolate cake还是vanilla cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q51_a14,p12,cake,chocolate cake,vanilla cake,q51,a14,你会选哪个，chocolate cake还是vanilla cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q51_a15,p12,cake,chocolate cake,vanilla cake,q51,a15,你会选哪个，chocolate cake还是vanilla cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q51_a16,p12,cake,chocolate cake,vanilla cake,q51,a16,你会选哪个，chocolate cake还是vanilla cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q51_a17,p12,cake,chocolate cake,vanilla cake,q51,a17,你会选哪个，chocolate cake还是vanilla cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q51_a18,p12,cake,chocolate cake,vanilla cake,q51,a18,你会选哪个，chocolate cake还是vanilla cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q51_a19,p12,cake,chocolate cake,vanilla cake,q51,a19,你会选哪个，chocolate cake还是vanilla cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q51_a20,p12,cake,chocolate cake,vanilla cake,q51,a20,你会选哪个，chocolate cake还是vanilla cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q52_a01,p12,cake,chocolate cake,vanilla cake,q52,a01,你会选哪个，vanilla cake还是chocolate cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q52_a02,p12,cake,chocolate cake,vanilla cake,q52,a02,你会选哪个，vanilla cake还是chocolate cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q52_a03,p12,cake,chocolate cake,vanilla cake,q52,a03,你会选哪个，vanilla cake还是chocolate cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q52_a04,p12,cake,chocolate cake,vanilla cake,q52,a04,你会选哪个，vanilla cake还是chocolate cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q52_a05,p12,cake,chocolate cake,vanilla cake,q52,a05,你会选哪个，vanilla cake还是chocolate cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q52_a06,p12,cake,chocolate cake,vanilla cake,q52,a06,你会选哪个，vanilla cake还是chocolate cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q52_a07,p12,cake,chocolate cake,vanilla cake,q52,a07,你会选哪个，vanilla cake还是chocolate cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q52_a08,p12,cake,chocolate cake,vanilla cake,q52,a08,你会选哪个，vanilla cake还是chocolate cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q52_a09,p12,cake,chocolate cake,vanilla cake,q52,a09,你会选哪个，vanilla cake还是chocolate cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q52_a10,p12,cake,chocolate cake,vanilla cake,q52,a10,你会选哪个，vanilla cake还是chocolate cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q52_a11,p12,cake,chocolate cake,vanilla cake,q52,a11,你会选哪个，vanilla cake还是chocolate cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q52_a12,p12,cake,chocolate cake,vanilla cake,q52,a12,你会选哪个，vanilla cake还是chocolate cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q52_a13,p12,cake,chocolate cake,vanilla cake,q52,a13,你会选哪个，vanilla cake还是chocolate cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q52_a14,p12,cake,chocolate cake,vanilla cake,q52,a14,你会选哪个，vanilla cake还是chocolate cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q52_a15,p12,cake,chocolate cake,vanilla cake,q52,a15,你会选哪个，vanilla cake还是chocolate cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q52_a16,p12,cake,chocolate cake,vanilla cake,q52,a16,你会选哪个，vanilla cake还是chocolate cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q52_a17,p12,cake,chocolate cake,vanilla cake,q52,a17,你会选哪个，vanilla cake还是chocolate cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q52_a18,p12,cake,chocolate cake,vanilla cake,q52,a18,你会选哪个，vanilla cake还是chocolate cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q52_a19,p12,cake,chocolate cake,vanilla cake,q52,a19,你会选哪个，vanilla cake还是chocolate cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q52_a20,p12,cake,chocolate cake,vanilla cake,q52,a20,你会选哪个，vanilla cake还是chocolate cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q53_a01,p12,cake,chocolate cake,vanilla cake,q53,a01,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q53_a02,p12,cake,chocolate cake,vanilla cake,q53,a02,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q53_a03,p12,cake,chocolate cake,vanilla cake,q53,a03,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q53_a04,p12,cake,chocolate cake,vanilla cake,q53,a04,你觉得哪个更有趣，chocolate cake还是vanilla cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q53_a05,p12,cake,chocolate cake,vanilla cake,q53,a05,你觉得哪个更有趣，chocolate cake还是vanilla cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q53_a06,p12,cake,chocolate cake,vanilla cake,q53,a06,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q53_a07,p12,cake,chocolate cake,vanilla cake,q53,a07,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q53_a08,p12,cake,chocolate cake,vanilla cake,q53,a08,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q53_a09,p12,cake,chocolate cake,vanilla cake,q53,a09,你觉得哪个更有趣，chocolate cake还是vanilla cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q53_a10,p12,cake,chocolate cake,vanilla cake,q53,a10,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q53_a11,p12,cake,chocolate cake,vanilla cake,q53,a11,你觉得哪个更有趣，chocolate cake还是vanilla cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q53_a12,p12,cake,chocolate cake,vanilla cake,q53,a12,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q53_a13,p12,cake,chocolate cake,vanilla cake,q53,a13,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q53_a14,p12,cake,chocolate cake,vanilla cake,q53,a14,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q53_a15,p12,cake,chocolate cake,vanilla cake,q53,a15,你觉得哪个更有趣，chocolate cake还是vanilla cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q53_a16,p12,cake,chocolate cake,vanilla cake,q53,a16,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q53_a17,p12,cake,chocolate cake,vanilla cake,q53,a17,你觉得哪个更有趣，chocolate cake还是vanilla cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q53_a18,p12,cake,chocolate cake,vanilla cake,q53,a18,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q53_a19,p12,cake,chocolate cake,vanilla cake,q53,a19,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q53_a20,p12,cake,chocolate cake,vanilla cake,q53,a20,你觉得哪个更有趣，chocolate cake还是vanilla cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q54_a01,p12,cake,chocolate cake,vanilla cake,q54,a01,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q54_a02,p12,cake,chocolate cake,vanilla cake,q54,a02,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q54_a03,p12,cake,chocolate cake,vanilla cake,q54,a03,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q54_a04,p12,cake,chocolate cake,vanilla cake,q54,a04,你觉得哪个更有趣，vanilla cake还是chocolate cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q54_a05,p12,cake,chocolate cake,vanilla cake,q54,a05,你觉得哪个更有趣，vanilla cake还是chocolate cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q54_a06,p12,cake,chocolate cake,vanilla cake,q54,a06,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q54_a07,p12,cake,chocolate cake,vanilla cake,q54,a07,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q54_a08,p12,cake,chocolate cake,vanilla cake,q54,a08,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q54_a09,p12,cake,chocolate cake,vanilla cake,q54,a09,你觉得哪个更有趣，vanilla cake还是chocolate cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q54_a10,p12,cake,chocolate cake,vanilla cake,q54,a10,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q54_a11,p12,cake,chocolate cake,vanilla cake,q54,a11,你觉得哪个更有趣，vanilla cake还是chocolate cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q54_a12,p12,cake,chocolate cake,vanilla cake,q54,a12,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q54_a13,p12,cake,chocolate cake,vanilla cake,q54,a13,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q54_a14,p12,cake,chocolate cake,vanilla cake,q54,a14,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q54_a15,p12,cake,chocolate cake,vanilla cake,q54,a15,你觉得哪个更有趣，vanilla cake还是chocolate cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q54_a16,p12,cake,chocolate cake,vanilla cake,q54,a16,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q54_a17,p12,cake,chocolate cake,vanilla cake,q54,a17,你觉得哪个更有趣，vanilla cake还是chocolate cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q54_a18,p12,cake,chocolate cake,vanilla cake,q54,a18,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q54_a19,p12,cake,chocolate cake,vanilla cake,q54,a19,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q54_a20,p12,cake,chocolate cake,vanilla cake,q54,a20,你觉得哪个更有趣，vanilla cake还是chocolate cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q55_a01,p12,cake,chocolate cake,vanilla cake,q55,a01,你更想要哪个，chocolate cake还是vanilla cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q55_a02,p12,cake,chocolate cake,vanilla cake,q55,a02,你更想要哪个，chocolate cake还是vanilla cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q55_a03,p12,cake,chocolate cake,vanilla cake,q55,a03,你更想要哪个，chocolate cake还是vanilla cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q55_a04,p12,cake,chocolate cake,vanilla cake,q55,a04,你更想要哪个，chocolate cake还是vanilla cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q55_a05,p12,cake,chocolate cake,vanilla cake,q55,a05,你更想要哪个，chocolate cake还是vanilla cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q55_a06,p12,cake,chocolate cake,vanilla cake,q55,a06,你更想要哪个，chocolate cake还是vanilla cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q55_a07,p12,cake,chocolate cake,vanilla cake,q55,a07,你更想要哪个，chocolate cake还是vanilla cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q55_a08,p12,cake,chocolate cake,vanilla cake,q55,a08,你更想要哪个，chocolate cake还是vanilla cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q55_a09,p12,cake,chocolate cake,vanilla cake,q55,a09,你更想要哪个，chocolate cake还是vanilla cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q55_a10,p12,cake,chocolate cake,vanilla cake,q55,a10,你更想要哪个，chocolate cake还是vanilla cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q55_a11,p12,cake,chocolate cake,vanilla cake,q55,a11,你更想要哪个，chocolate cake还是vanilla cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q55_a12,p12,cake,chocolate cake,vanilla cake,q55,a12,你更想要哪个，chocolate cake还是vanilla cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q55_a13,p12,cake,chocolate cake,vanilla cake,q55,a13,你更想要哪个，chocolate cake还是vanilla cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q55_a14,p12,cake,chocolate cake,vanilla cake,q55,a14,你更想要哪个，chocolate cake还是vanilla cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q55_a15,p12,cake,chocolate cake,vanilla cake,q55,a15,你更想要哪个，chocolate cake还是vanilla cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q55_a16,p12,cake,chocolate cake,vanilla cake,q55,a16,你更想要哪个，chocolate cake还是vanilla cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q55_a17,p12,cake,chocolate cake,vanilla cake,q55,a17,你更想要哪个，chocolate cake还是vanilla cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q55_a18,p12,cake,chocolate cake,vanilla cake,q55,a18,你更想要哪个，chocolate cake还是vanilla cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q55_a19,p12,cake,chocolate cake,vanilla cake,q55,a19,你更想要哪个，chocolate cake还是vanilla cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q55_a20,p12,cake,chocolate cake,vanilla cake,q55,a20,你更想要哪个，chocolate cake还是vanilla cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q56_a01,p12,cake,chocolate cake,vanilla cake,q56,a01,你更想要哪个，vanilla cake还是chocolate cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q56_a02,p12,cake,chocolate cake,vanilla cake,q56,a02,你更想要哪个，vanilla cake还是chocolate cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q56_a03,p12,cake,chocolate cake,vanilla cake,q56,a03,你更想要哪个，vanilla cake还是chocolate cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q56_a04,p12,cake,chocolate cake,vanilla cake,q56,a04,你更想要哪个，vanilla cake还是chocolate cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q56_a05,p12,cake,chocolate cake,vanilla cake,q56,a05,你更想要哪个，vanilla cake还是chocolate cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q56_a06,p12,cake,chocolate cake,vanilla cake,q56,a06,你更想要哪个，vanilla cake还是chocolate cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q56_a07,p12,cake,chocolate cake,vanilla cake,q56,a07,你更想要哪个，vanilla cake还是chocolate cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q56_a08,p12,cake,chocolate cake,vanilla cake,q56,a08,你更想要哪个，vanilla cake还是chocolate cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q56_a09,p12,cake,chocolate cake,vanilla cake,q56,a09,你更想要哪个，vanilla cake还是chocolate cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q56_a10,p12,cake,chocolate cake,vanilla cake,q56,a10,你更想要哪个，vanilla cake还是chocolate cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q56_a11,p12,cake,chocolate cake,vanilla cake,q56,a11,你更想要哪个，vanilla cake还是chocolate cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q56_a12,p12,cake,chocolate cake,vanilla cake,q56,a12,你更想要哪个，vanilla cake还是chocolate cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q56_a13,p12,cake,chocolate cake,vanilla cake,q56,a13,你更想要哪个，vanilla cake还是chocolate cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q56_a14,p12,cake,chocolate cake,vanilla cake,q56,a14,你更想要哪个，vanilla cake还是chocolate cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q56_a15,p12,cake,chocolate cake,vanilla cake,q56,a15,你更想要哪个，vanilla cake还是chocolate cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q56_a16,p12,cake,chocolate cake,vanilla cake,q56,a16,你更想要哪个，vanilla cake还是chocolate cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q56_a17,p12,cake,chocolate cake,vanilla cake,q56,a17,你更想要哪个，vanilla cake还是chocolate cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q56_a18,p12,cake,chocolate cake,vanilla cake,q56,a18,你更想要哪个，vanilla cake还是chocolate cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q56_a19,p12,cake,chocolate cake,vanilla cake,q56,a19,你更想要哪个，vanilla cake还是chocolate cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q56_a20,p12,cake,chocolate cake,vanilla cake,q56,a20,你更想要哪个，vanilla cake还是chocolate cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q57_a01,p12,cake,chocolate cake,vanilla cake,q57,a01,你觉得哪个更合适，chocolate cake还是vanilla cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q57_a02,p12,cake,chocolate cake,vanilla cake,q57,a02,你觉得哪个更合适，chocolate cake还是vanilla cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q57_a03,p12,cake,chocolate cake,vanilla cake,q57,a03,你觉得哪个更合适，chocolate cake还是vanilla cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q57_a04,p12,cake,chocolate cake,vanilla cake,q57,a04,你觉得哪个更合适，chocolate cake还是vanilla cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q57_a05,p12,cake,chocolate cake,vanilla cake,q57,a05,你觉得哪个更合适，chocolate cake还是vanilla cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q57_a06,p12,cake,chocolate cake,vanilla cake,q57,a06,你觉得哪个更合适，chocolate cake还是vanilla cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q57_a07,p12,cake,chocolate cake,vanilla cake,q57,a07,你觉得哪个更合适，chocolate cake还是vanilla cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q57_a08,p12,cake,chocolate cake,vanilla cake,q57,a08,你觉得哪个更合适，chocolate cake还是vanilla cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q57_a09,p12,cake,chocolate cake,vanilla cake,q57,a09,你觉得哪个更合适，chocolate cake还是vanilla cake？,chocolate cake suits me better.,vanilla cake suits me better.
p12_q57_a10,p12,cake,chocolate cake,vanilla cake,q57,a10,你觉得哪个更合适，chocolate cake还是vanilla cake？,I like chocolate cake better.,I like vanilla cake better.
p12_q57_a11,p12,cake,chocolate cake,vanilla cake,q57,a11,你觉得哪个更合适，chocolate cake还是vanilla cake？,"Personally, I prefer chocolate cake.","Personally, I prefer vanilla cake."
p12_q57_a12,p12,cake,chocolate cake,vanilla cake,q57,a12,你觉得哪个更合适，chocolate cake还是vanilla cake？,I would pick chocolate cake.,I would pick vanilla cake.
p12_q57_a13,p12,cake,chocolate cake,vanilla cake,q57,a13,你觉得哪个更合适，chocolate cake还是vanilla cake？,I find chocolate cake more appealing.,I find vanilla cake more appealing.
p12_q57_a14,p12,cake,chocolate cake,vanilla cake,q57,a14,你觉得哪个更合适，chocolate cake还是vanilla cake？,I choose chocolate cake.,I choose vanilla cake.
p12_q57_a15,p12,cake,chocolate cake,vanilla cake,q57,a15,你觉得哪个更合适，chocolate cake还是vanilla cake？,chocolate cake fits me better.,vanilla cake fits me better.
p12_q57_a16,p12,cake,chocolate cake,vanilla cake,q57,a16,你觉得哪个更合适，chocolate cake还是vanilla cake？,I like chocolate cake more overall.,I like vanilla cake more overall.
p12_q57_a17,p12,cake,chocolate cake,vanilla cake,q57,a17,你觉得哪个更合适，chocolate cake还是vanilla cake？,"If I must pick, it is chocolate cake.","If I must pick, it is vanilla cake."
p12_q57_a18,p12,cake,chocolate cake,vanilla cake,q57,a18,你觉得哪个更合适，chocolate cake还是vanilla cake？,I would go with chocolate cake.,I would go with vanilla cake.
p12_q57_a19,p12,cake,chocolate cake,vanilla cake,q57,a19,你觉得哪个更合适，chocolate cake还是vanilla cake？,I would decide on chocolate cake.,I would decide on vanilla cake.
p12_q57_a20,p12,cake,chocolate cake,vanilla cake,q57,a20,你觉得哪个更合适，chocolate cake还是vanilla cake？,I favor chocolate cake.,I favor vanilla cake.
p12_q58_a01,p12,cake,chocolate cake,vanilla cake,q58,a01,你觉得哪个更合适，vanilla cake还是chocolate cake？,I prefer chocolate cake.,I prefer vanilla cake.
p12_q58_a02,p12,cake,chocolate cake,vanilla cake,q58,a02,你觉得哪个更合适，vanilla cake还是chocolate cake？,I like chocolate cake more.,I like vanilla cake more.
p12_q58_a03,p12,cake,chocolate cake,vanilla cake,q58,a03,你觉得哪个更合适，vanilla cake还是chocolate cake？,I would choose chocolate cake.,I would choose vanilla cake.
p12_q58_a04,p12,cake,chocolate cake,vanilla cake,q58,a04,你觉得哪个更合适，vanilla cake还是chocolate cake？,My preference is chocolate cake.,My preference is vanilla cake.
p12_q58_a05,p12,cake,chocolate cake,vanilla cake,q58,a05,你觉得哪个更合适，vanilla cake还是chocolate cake？,chocolate cake appeals to me more.,vanilla cake appeals to me more.
p12_q58_a06,p12,cake,chocolate cake,vanilla cake,q58,a06,你觉得哪个更合适，vanilla cake还是chocolate cake？,I think chocolate cake is better for me.,I think vanilla cake is better for me.
p12_q58_a07,p12,cake,chocolate cake,vanilla cake,q58,a07,你觉得哪个更合适，vanilla cake还是chocolate cake？,I lean toward chocolate cake.,I lean toward vanilla cake.
p12_q58_a08,p12,cake,chocolate cake,vanilla cake,q58,a08,你觉得哪个更合适，vanilla cake还是chocolate cake？,I would rather have chocolate cake.,I would rather have vanilla cake.
p12_q58_a09,p12,cake,chocolate cake,vanilla cake,q58,a09,你觉得哪个更合适，vanilla cake还是chocolate cake？,chocolate cake suits me better.,vanilla cake suits me better.
