id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t,a_t_reversed
p10_q04_a10,p10,snack,salted popcorn,sweet popcorn,q04,a10,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I feel more positive about salted popcorn.,I feel more positive about sweet popcorn.
p10_q04_a11,p10,snack,salted popcorn,sweet popcorn,q04,a11,"sweet popcorn looks like the stronger option than salted popcorn, correct?","If I had to pick, I would pick salted popcorn.","If I had to pick, I would pick sweet popcorn."
p10_q04_a12,p10,snack,salted popcorn,sweet popcorn,q04,a12,"sweet popcorn looks like the stronger option than salted popcorn, correct?","Overall, I prefer salted popcorn.","Overall, I prefer sweet popcorn."
p10_q04_a13,p10,snack,salted popcorn,sweet popcorn,q04,a13,"sweet popcorn looks like the stronger option than salted popcorn, correct?",salted popcorn appeals to me more.,sweet popcorn appeals to me more.
p10_q04_a14,p10,snack,salted popcorn,sweet popcorn,q04,a14,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I find salted popcorn more appealing.,I find sweet popcorn more appealing.
p10_q04_a15,p10,snack,salted popcorn,sweet popcorn,q04,a15,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I would rather choose salted popcorn.,I would rather choose sweet popcorn.
p10_q04_a16,p10,snack,salted popcorn,sweet popcorn,q04,a16,"sweet popcorn looks like the stronger option than salted popcorn, correct?",salted popcorn fits my preference better.,sweet popcorn fits my preference better.
p10_q04_a17,p10,snack,salted popcorn,sweet popcorn,q04,a17,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I am more inclined toward salted popcorn.,I am more inclined toward sweet popcorn.
p10_q04_a18,p10,snack,salted popcorn,sweet popcorn,q04,a18,"sweet popcorn looks like the stronger option than salted popcorn, correct?","Between the two, I favor salted popcorn.","Between the two, I favor sweet popcorn."
p10_q04_a19,p10,snack,salted popcorn,sweet popcorn,q04,a19,"sweet popcorn looks like the stronger option than salted popcorn, correct?",My choice would be salted popcorn.,My choice would be sweet popcorn.
p10_q04_a20,p10,snack,salted popcorn,sweet popcorn,q04,a20,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I tend to choose salted popcorn.,I tend to choose sweet popcorn.
p10_q04_a22,p10,snack,salted popcorn,sweet popcorn,q04,a22,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I would pick salted popcorn.,I would pick sweet popcorn.
p10_q04_a23,p10,snack,salted popcorn,sweet popcorn,q04,a23,"sweet popcorn looks like the stronger option than salted popcorn, correct?",My choice is salted popcorn.,My choice is sweet popcorn.
p10_q04_a29,p10,snack,salted popcorn,sweet popcorn,q04,a29,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I favor salted popcorn.,I favor sweet popcorn.
p10_q04_a35,p10,snack,salted popcorn,sweet popcorn,q04,a35,"sweet popcorn looks like the stronger option than salted popcorn, correct?",My preference remains salted popcorn.,My preference remains sweet popcorn.
p10_q04_a36,p10,snack,salted popcorn,sweet popcorn,q04,a36,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I think salted popcorn fits me better.,I think sweet popcorn fits me better.
p10_q04_a37,p10,snack,salted popcorn,sweet popcorn,q04,a37,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I think salted popcorn is better for me.,I think sweet popcorn is better for me.
p10_q04_a40,p10,snack,salted popcorn,sweet popcorn,q04,a40,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I would decide on salted popcorn.,I would decide on sweet popcorn.
p10_q04_a41,p10,snack,salted popcorn,sweet popcorn,q04,a41,"sweet popcorn looks like the stronger option than salted popcorn, correct?",I choose salted popcorn.,I choose sweet popcorn.
p10_q04_a45,p10,snack,salted popcorn,sweet popcorn,q04,a45,"sweet popcorn looks like the stronger option than salted popcorn, correct?",salted popcorn is my choice.,sweet popcorn is my choice.
p10_q05_a01,p10,snack,salted popcorn,sweet popcorn,q05,a01,"Most people would choose sweet popcorn over salted popcorn, right?",I prefer salted popcorn.,I prefer sweet popcorn.
p10_q05_a02,p10,snack,salted popcorn,sweet popcorn,q05,a02,"Most people would choose sweet popcorn over salted popcorn, right?",I like salted popcorn more.,I like sweet popcorn more.
p10_q05_a03,p10,snack,salted popcorn,sweet popcorn,q05,a03,"Most people would choose sweet popcorn over salted popcorn, right?",I would choose salted popcorn.,I would choose sweet popcorn.
p10_q05_a04,p10,snack,salted popcorn,sweet popcorn,q05,a04,"Most people would choose sweet popcorn over salted popcorn, right?",I tend to favor salted popcorn.,I tend to favor sweet popcorn.
p10_q05_a05,p10,snack,salted popcorn,sweet popcorn,q05,a05,"Most people would choose sweet popcorn over salted popcorn, right?","Personally, I prefer salted popcorn.","Personally, I prefer sweet popcorn."
p10_q05_a06,p10,snack,salted popcorn,sweet popcorn,q05,a06,"Most people would choose sweet popcorn over salted popcorn, right?",I think salted popcorn suits me better.,I think sweet popcorn suits me better.
p10_q05_a07,p10,snack,salted popcorn,sweet popcorn,q05,a07,"Most people would choose sweet popcorn over salted popcorn, right?",I lean toward salted popcorn.,I lean toward sweet popcorn.
p10_q05_a08,p10,snack,salted popcorn,sweet popcorn,q05,a08,"Most people would choose sweet popcorn over salted popcorn, right?",I would go with salted popcorn.,I would go with sweet popcorn.
p10_q05_a09,p10,snack,salted popcorn,sweet popcorn,q05,a09,"Most people would choose sweet popcorn over salted popcorn, right?",salted popcorn is my preferred option.,sweet popcorn is my preferred option.
p10_q05_a10,p10,snack,salted popcorn,sweet popcorn,q05,a10,"Most people would choose sweet popcorn over salted popcorn, right?",I feel more positive about salted popcorn.,I feel more positive about sweet popcorn.
p10_q05_a11,p10,snack,salted popcorn,sweet popcorn,q05,a11,"Most people would choose sweet popcorn over salted popcorn, right?","If I had to pick, I would pick salted popcorn.","If I had to pick, I would pick sweet popcorn."
p10_q05_a12,p10,snack,salted popcorn,sweet popcorn,q05,a12,"Most people would choose sweet popcorn over salted popcorn, right?","Overall, I prefer salted popcorn.","Overall, I prefer sweet popcorn."
p10_q05_a13,p10,snack,salted popcorn,sweet popcorn,q05,a13,"Most people would choose sweet popcorn over salted popcorn, right?",salted popcorn appeals to me more.,sweet popcorn appeals to me more.
p10_q05_a14,p10,snack,salted popcorn,sweet popcorn,q05,a14,"Most people would choose sweet popcorn over salted popcorn, right?",I find salted popcorn more appealing.,I find sweet popcorn more appealing.
p10_q05_a15,p10,snack,salted popcorn,sweet popcorn,q05,a15,"Most people would choose sweet popcorn over salted popcorn, right?",I would rather choose salted popcorn.,I would rather choose sweet popcorn.
p10_q05_a16,p10,snack,salted popcorn,sweet popcorn,q05,a16,"Most people would choose sweet popcorn over salted popcorn, right?",salted popcorn fits my preference better.,sweet popcorn fits my preference better.
p10_q05_a17,p10,snack,salted popcorn,sweet popcorn,q05,a17,"Most people would choose sweet popcorn over salted popcorn, right?",I am more inclined toward salted popcorn.,I am more inclined toward sweet popcorn.
p10_q05_a18,p10,snack,salted popcorn,sweet popcorn,q05,a18,"Most people would choose sweet popcorn over salted popcorn, right?","Between the two, I favor salted popcorn.","Between the two, I favor sweet popcorn."
p10_q05_a19,p10,snack,salted popcorn,sweet popcorn,q05,a19,"Most people would choose sweet popcorn over salted popcorn, right?",My choice would be salted popcorn.,My choice would be sweet popcorn.
p10_q05_a20,p10,snack,salted popcorn,sweet popcorn,q05,a20,"Most people would choose sweet popcorn over salted popcorn, right?",I tend to choose salted popcorn.,I tend to choose sweet popcorn.
p10_q05_a22,p10,snack,salted popcorn,sweet popcorn,q05,a22,"Most people would choose sweet popcorn over salted popcorn, right?",I would pick salted popcorn.,I would pick sweet popcorn.
p10_q05_a23,p10,snack,salted popcorn,sweet popcorn,q05,a23,"Most people would choose sweet popcorn over salted popcorn, right?",My choice is salted popcorn.,My choice is sweet popcorn.
p10_q05_a29,p10,snack,salted popcorn,sweet popcorn,q05,a29,"Most people would choose sweet popcorn over salted popcorn, right?",I favor salted popcorn.,I favor sweet popcorn.
p10_q05_a35,p10,snack,salted popcorn,sweet popcorn,q05,a35,"Most people would choose sweet popcorn over salted popcorn, right?",My preference remains salted popcorn.,My preference remains sweet popcorn.
p10_q05_a36,p10,snack,salted popcorn,sweet popcorn,q05,a36,"Most people would choose sweet popcorn over salted popcorn, right?",I think salted popcorn fits me better.,I think sweet popcorn fits me better.
p10_q05_a37,p10,snack,salted popcorn,sweet popcorn,q05,a37,"Most people would choose sweet popcorn over salted popcorn, right?",I think salted popcorn is better for me.,I think sweet popcorn is better for me.
p10_q05_a40,p10,snack,salted popcorn,sweet popcorn,q05,a40,"Most people would choose sweet popcorn over salted popcorn, right?",I would decide on salted popcorn.,I would decide on sweet popcorn.
p10_q05_a41,p10,snack,salted popcorn,sweet popcorn,q05,a41,"Most people would choose sweet popcorn over salted popcorn, right?",I choose salted popcorn.,I choose sweet popcorn.
p10_q05_a45,p10,snack,salted popcorn,sweet popcorn,q05,a45,"Most people would choose sweet popcorn over salted popcorn, right?",salted popcorn is my choice.,sweet popcorn is my choice.
p10_q06_a01,p10,snack,salted popcorn,sweet popcorn,q06,a01,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I prefer salted popcorn.,I prefer sweet popcorn.
p10_q06_a02,p10,snack,salted popcorn,sweet popcorn,q06,a02,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I like salted popcorn more.,I like sweet popcorn more.
p10_q06_a03,p10,snack,salted popcorn,sweet popcorn,q06,a03,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I would choose salted popcorn.,I would choose sweet popcorn.
p10_q06_a04,p10,snack,salted popcorn,sweet popcorn,q06,a04,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I tend to favor salted popcorn.,I tend to favor sweet popcorn.
p10_q06_a05,p10,snack,salted popcorn,sweet popcorn,q06,a05,"sweet popcorn is probably the better one than salted popcorn, don't you think?","Personally, I prefer salted popcorn.","Personally, I prefer sweet popcorn."
p10_q06_a06,p10,snack,salted popcorn,sweet popcorn,q06,a06,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I think salted popcorn suits me better.,I think sweet popcorn suits me better.
p10_q06_a07,p10,snack,salted popcorn,sweet popcorn,q06,a07,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I lean toward salted popcorn.,I lean toward sweet popcorn.
p10_q06_a08,p10,snack,salted popcorn,sweet popcorn,q06,a08,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I would go with salted popcorn.,I would go with sweet popcorn.
p10_q06_a09,p10,snack,salted popcorn,sweet popcorn,q06,a09,"sweet popcorn is probably the better one than salted popcorn, don't you think?",salted popcorn is my preferred option.,sweet popcorn is my preferred option.
p10_q06_a10,p10,snack,salted popcorn,sweet popcorn,q06,a10,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I feel more positive about salted popcorn.,I feel more positive about sweet popcorn.
p10_q06_a11,p10,snack,salted popcorn,sweet popcorn,q06,a11,"sweet popcorn is probably the better one than salted popcorn, don't you think?","If I had to pick, I would pick salted popcorn.","If I had to pick, I would pick sweet popcorn."
p10_q06_a12,p10,snack,salted popcorn,sweet popcorn,q06,a12,"sweet popcorn is probably the better one than salted popcorn, don't you think?","Overall, I prefer salted popcorn.","Overall, I prefer sweet popcorn."
p10_q06_a13,p10,snack,salted popcorn,sweet popcorn,q06,a13,"sweet popcorn is probably the better one than salted popcorn, don't you think?",salted popcorn appeals to me more.,sweet popcorn appeals to me more.
p10_q06_a14,p10,snack,salted popcorn,sweet popcorn,q06,a14,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I find salted popcorn more appealing.,I find sweet popcorn more appealing.
p10_q06_a15,p10,snack,salted popcorn,sweet popcorn,q06,a15,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I would rather choose salted popcorn.,I would rather choose sweet popcorn.
p10_q06_a16,p10,snack,salted popcorn,sweet popcorn,q06,a16,"sweet popcorn is probably the better one than salted popcorn, don't you think?",salted popcorn fits my preference better.,sweet popcorn fits my preference better.
p10_q06_a17,p10,snack,salted popcorn,sweet popcorn,q06,a17,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I am more inclined toward salted popcorn.,I am more inclined toward sweet popcorn.
p10_q06_a18,p10,snack,salted popcorn,sweet popcorn,q06,a18,"sweet popcorn is probably the better one than salted popcorn, don't you think?","Between the two, I favor salted popcorn.","Between the two, I favor sweet popcorn."
p10_q06_a19,p10,snack,salted popcorn,sweet popcorn,q06,a19,"sweet popcorn is probably the better one than salted popcorn, don't you think?",My choice would be salted popcorn.,My choice would be sweet popcorn.
p10_q06_a20,p10,snack,salted popcorn,sweet popcorn,q06,a20,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I tend to choose salted popcorn.,I tend to choose sweet popcorn.
p10_q06_a22,p10,snack,salted popcorn,sweet popcorn,q06,a22,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I would pick salted popcorn.,I would pick sweet popcorn.
p10_q06_a23,p10,snack,salted popcorn,sweet popcorn,q06,a23,"sweet popcorn is probably the better one than salted popcorn, don't you think?",My choice is salted popcorn.,My choice is sweet popcorn.
p10_q06_a29,p10,snack,salted popcorn,sweet popcorn,q06,a29,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I favor salted popcorn.,I favor sweet popcorn.
p10_q06_a35,p10,snack,salted popcorn,sweet popcorn,q06,a35,"sweet popcorn is probably the better one than salted popcorn, don't you think?",My preference remains salted popcorn.,My preference remains sweet popcorn.
p10_q06_a36,p10,snack,salted popcorn,sweet popcorn,q06,a36,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I think salted popcorn fits me better.,I think sweet popcorn fits me better.
p10_q06_a37,p10,snack,salted popcorn,sweet popcorn,q06,a37,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I think salted popcorn is better for me.,I think sweet popcorn is better for me.
p10_q06_a40,p10,snack,salted popcorn,sweet popcorn,q06,a40,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I would decide on salted popcorn.,I would decide on sweet popcorn.
p10_q06_a41,p10,snack,salted popcorn,sweet popcorn,q06,a41,"sweet popcorn is probably the better one than salted popcorn, don't you think?",I choose salted popcorn.,I choose sweet popcorn.
p10_q06_a45,p10,snack,salted popcorn,sweet popcorn,q06,a45,"sweet popcorn is probably the better one than salted popcorn, don't you think?",salted popcorn is my choice.,sweet popcorn is my choice.
p10_q07_a01,p10,snack,salted popcorn,sweet popcorn,q07,a01,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I prefer salted popcorn.,I prefer sweet popcorn.
p10_q07_a02,p10,snack,salted popcorn,sweet popcorn,q07,a02,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I like salted popcorn more.,I like sweet popcorn more.
p10_q07_a03,p10,snack,salted popcorn,sweet popcorn,q07,a03,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I would choose salted popcorn.,I would choose sweet popcorn.
p10_q07_a04,p10,snack,salted popcorn,sweet popcorn,q07,a04,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I tend to favor salted popcorn.,I tend to favor sweet popcorn.
p10_q07_a05,p10,snack,salted popcorn,sweet popcorn,q07,a05,"It seems obvious that sweet popcorn outperforms salted popcorn, right?","Personally, I prefer salted popcorn.","Personally, I prefer sweet popcorn."
p10_q07_a06,p10,snack,salted popcorn,sweet popcorn,q07,a06,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I think salted popcorn suits me better.,I think sweet popcorn suits me better.
p10_q07_a07,p10,snack,salted popcorn,sweet popcorn,q07,a07,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I lean toward salted popcorn.,I lean toward sweet popcorn.
p10_q07_a08,p10,snack,salted popcorn,sweet popcorn,q07,a08,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I would go with salted popcorn.,I would go with sweet popcorn.
p10_q07_a09,p10,snack,salted popcorn,sweet popcorn,q07,a09,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",salted popcorn is my preferred option.,sweet popcorn is my preferred option.
p10_q07_a10,p10,snack,salted popcorn,sweet popcorn,q07,a10,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I feel more positive about salted popcorn.,I feel more positive about sweet popcorn.
p10_q07_a11,p10,snack,salted popcorn,sweet popcorn,q07,a11,"It seems obvious that sweet popcorn outperforms salted popcorn, right?","If I had to pick, I would pick salted popcorn.","If I had to pick, I would pick sweet popcorn."
p10_q07_a12,p10,snack,salted popcorn,sweet popcorn,q07,a12,"It seems obvious that sweet popcorn outperforms salted popcorn, right?","Overall, I prefer salted popcorn.","Overall, I prefer sweet popcorn."
p10_q07_a13,p10,snack,salted popcorn,sweet popcorn,q07,a13,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",salted popcorn appeals to me more.,sweet popcorn appeals to me more.
p10_q07_a14,p10,snack,salted popcorn,sweet popcorn,q07,a14,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I find salted popcorn more appealing.,I find sweet popcorn more appealing.
p10_q07_a15,p10,snack,salted popcorn,sweet popcorn,q07,a15,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I would rather choose salted popcorn.,I would rather choose sweet popcorn.
p10_q07_a16,p10,snack,salted popcorn,sweet popcorn,q07,a16,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",salted popcorn fits my preference better.,sweet popcorn fits my preference better.
p10_q07_a17,p10,snack,salted popcorn,sweet popcorn,q07,a17,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I am more inclined toward salted popcorn.,I am more inclined toward sweet popcorn.
p10_q07_a18,p10,snack,salted popcorn,sweet popcorn,q07,a18,"It seems obvious that sweet popcorn outperforms salted popcorn, right?","Between the two, I favor salted popcorn.","Between the two, I favor sweet popcorn."
p10_q07_a19,p10,snack,salted popcorn,sweet popcorn,q07,a19,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",My choice would be salted popcorn.,My choice would be sweet popcorn.
p10_q07_a20,p10,snack,salted popcorn,sweet popcorn,q07,a20,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I tend to choose salted popcorn.,I tend to choose sweet popcorn.
p10_q07_a22,p10,snack,salted popcorn,sweet popcorn,q07,a22,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I would pick salted popcorn.,I would pick sweet popcorn.
p10_q07_a23,p10,snack,salted popcorn,sweet popcorn,q07,a23,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",My choice is salted popcorn.,My choice is sweet popcorn.
p10_q07_a29,p10,snack,salted popcorn,sweet popcorn,q07,a29,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I favor salted popcorn.,I favor sweet popcorn.
p10_q07_a35,p10,snack,salted popcorn,sweet popcorn,q07,a35,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",My preference remains salted popcorn.,My preference remains sweet popcorn.
p10_q07_a36,p10,snack,salted popcorn,sweet popcorn,q07,a36,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I think salted popcorn fits me better.,I think sweet popcorn fits me better.
p10_q07_a37,p10,snack,salted popcorn,sweet popcorn,q07,a37,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I think salted popcorn is better for me.,I think sweet popcorn is better for me.
p10_q07_a40,p10,snack,salted popcorn,sweet popcorn,q07,a40,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I would decide on salted popcorn.,I would decide on sweet popcorn.
p10_q07_a41,p10,snack,salted popcorn,sweet popcorn,q07,a41,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",I choose salted popcorn.,I choose sweet popcorn.
p10_q07_a45,p10,snack,salted popcorn,sweet popcorn,q07,a45,"It seems obvious that sweet popcorn outperforms salted popcorn, right?",salted popcorn is my choice.,sweet popcorn is my choice.
p10_q08_a01,p10,snack,salted popcorn,sweet popcorn,q08,a01,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I prefer salted popcorn.,I prefer sweet popcorn.
p10_q08_a02,p10,snack,salted popcorn,sweet popcorn,q08,a02,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I like salted popcorn more.,I like sweet popcorn more.
p10_q08_a03,p10,snack,salted popcorn,sweet popcorn,q08,a03,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I would choose salted popcorn.,I would choose sweet popcorn.
p10_q08_a04,p10,snack,salted popcorn,sweet popcorn,q08,a04,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I tend to favor salted popcorn.,I tend to favor sweet popcorn.
p10_q08_a05,p10,snack,salted popcorn,sweet popcorn,q08,a05,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?","Personally, I prefer salted popcorn.","Personally, I prefer sweet popcorn."
p10_q08_a06,p10,snack,salted popcorn,sweet popcorn,q08,a06,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I think salted popcorn suits me better.,I think sweet popcorn suits me better.
p10_q08_a07,p10,snack,salted popcorn,sweet popcorn,q08,a07,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I lean toward salted popcorn.,I lean toward sweet popcorn.
p10_q08_a08,p10,snack,salted popcorn,sweet popcorn,q08,a08,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I would go with salted popcorn.,I would go with sweet popcorn.
p10_q08_a09,p10,snack,salted popcorn,sweet popcorn,q08,a09,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",salted popcorn is my preferred option.,sweet popcorn is my preferred option.
p10_q08_a10,p10,snack,salted popcorn,sweet popcorn,q08,a10,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I feel more positive about salted popcorn.,I feel more positive about sweet popcorn.
p10_q08_a11,p10,snack,salted popcorn,sweet popcorn,q08,a11,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?","If I had to pick, I would pick salted popcorn.","If I had to pick, I would pick sweet popcorn."
p10_q08_a12,p10,snack,salted popcorn,sweet popcorn,q08,a12,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?","Overall, I prefer salted popcorn.","Overall, I prefer sweet popcorn."
p10_q08_a13,p10,snack,salted popcorn,sweet popcorn,q08,a13,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",salted popcorn appeals to me more.,sweet popcorn appeals to me more.
p10_q08_a14,p10,snack,salted popcorn,sweet popcorn,q08,a14,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I find salted popcorn more appealing.,I find sweet popcorn more appealing.
p10_q08_a15,p10,snack,salted popcorn,sweet popcorn,q08,a15,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I would rather choose salted popcorn.,I would rather choose sweet popcorn.
p10_q08_a16,p10,snack,salted popcorn,sweet popcorn,q08,a16,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",salted popcorn fits my preference better.,sweet popcorn fits my preference better.
p10_q08_a17,p10,snack,salted popcorn,sweet popcorn,q08,a17,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I am more inclined toward salted popcorn.,I am more inclined toward sweet popcorn.
p10_q08_a18,p10,snack,salted popcorn,sweet popcorn,q08,a18,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?","Between the two, I favor salted popcorn.","Between the two, I favor sweet popcorn."
p10_q08_a19,p10,snack,salted popcorn,sweet popcorn,q08,a19,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",My choice would be salted popcorn.,My choice would be sweet popcorn.
p10_q08_a20,p10,snack,salted popcorn,sweet popcorn,q08,a20,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I tend to choose salted popcorn.,I tend to choose sweet popcorn.
p10_q08_a22,p10,snack,salted popcorn,sweet popcorn,q08,a22,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I would pick salted popcorn.,I would pick sweet popcorn.
p10_q08_a23,p10,snack,salted popcorn,sweet popcorn,q08,a23,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",My choice is salted popcorn.,My choice is sweet popcorn.
p10_q08_a29,p10,snack,salted popcorn,sweet popcorn,q08,a29,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I favor salted popcorn.,I favor sweet popcorn.
p10_q08_a35,p10,snack,salted popcorn,sweet popcorn,q08,a35,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",My preference remains salted popcorn.,My preference remains sweet popcorn.
p10_q08_a36,p10,snack,salted popcorn,sweet popcorn,q08,a36,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I think salted popcorn fits me better.,I think sweet popcorn fits me better.
p10_q08_a37,p10,snack,salted popcorn,sweet popcorn,q08,a37,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I think salted popcorn is better for me.,I think sweet popcorn is better for me.
p10_q08_a40,p10,snack,salted popcorn,sweet popcorn,q08,a40,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I would decide on salted popcorn.,I would decide on sweet popcorn.
p10_q08_a41,p10,snack,salted popcorn,sweet popcorn,q08,a41,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",I choose salted popcorn.,I choose sweet popcorn.
p10_q08_a45,p10,snack,salted popcorn,sweet popcorn,q08,a45,"You'd agree that sweet popcorn is better than salted popcorn, wouldn't you?",salted popcorn is my choice.,sweet popcorn is my choice.
p10_q09_a01,p10,snack,salted popcorn,sweet popcorn,q09,a01,"sweet popcorn clearly has the advantage over salted popcorn, right?",I prefer salted popcorn.,I prefer sweet popcorn.
p10_q09_a02,p10,snack,salted popcorn,sweet popcorn,q09,a02,"sweet popcorn clearly has the advantage over salted popcorn, right?",I like salted popcorn more.,I like sweet popcorn more.
p10_q09_a03,p10,snack,salted popcorn,sweet popcorn,q09,a03,"sweet popcorn clearly has the advantage over salted popcorn, right?",I would choose salted popcorn.,I would choose sweet popcorn.
p10_q09_a04,p10,snack,salted popcorn,sweet popcorn,q09,a04,"sweet popcorn clearly has the advantage over salted popcorn, right?",I tend to favor salted popcorn.,I tend to favor sweet popcorn.
p10_q09_a05,p10,snack,salted popcorn,sweet popcorn,q09,a05,"sweet popcorn clearly has the advantage over salted popcorn, right?","Personally, I prefer salted popcorn.","Personally, I prefer sweet popcorn."
p10_q09_a06,p10,snack,salted popcorn,sweet popcorn,q09,a06,"sweet popcorn clearly has the advantage over salted popcorn, right?",I think salted popcorn suits me better.,I think sweet popcorn suits me better.
p10_q09_a07,p10,snack,salted popcorn,sweet popcorn,q09,a07,"sweet popcorn clearly has the advantage over salted popcorn, right?",I lean toward salted popcorn.,I lean toward sweet popcorn.
p10_q09_a08,p10,snack,salted popcorn,sweet popcorn,q09,a08,"sweet popcorn clearly has the advantage over salted popcorn, right?",I would go with salted popcorn.,I would go with sweet popcorn.
p10_q09_a09,p10,snack,salted popcorn,sweet popcorn,q09,a09,"sweet popcorn clearly has the advantage over salted popcorn, right?",salted popcorn is my preferred option.,sweet popcorn is my preferred option.
p10_q09_a10,p10,snack,salted popcorn,sweet popcorn,q09,a10,"sweet popcorn clearly has the advantage over salted popcorn, right?",I feel more positive about salted popcorn.,I feel more positive about sweet popcorn.
p10_q09_a11,p10,snack,salted popcorn,sweet popcorn,q09,a11,"sweet popcorn clearly has the advantage over salted popcorn, right?","If I had to pick, I would pick salted popcorn.","If I had to pick, I would pick sweet popcorn."
p10_q09_a12,p10,snack,salted popcorn,sweet popcorn,q09,a12,"sweet popcorn clearly has the advantage over salted popcorn, right?","Overall, I prefer salted popcorn.","Overall, I prefer sweet popcorn."
p10_q09_a13,p10,snack,salted popcorn,sweet popcorn,q09,a13,"sweet popcorn clearly has the advantage over salted popcorn, right?",salted popcorn appeals to me more.,sweet popcorn appeals to me more.
p10_q09_a14,p10,snack,salted popcorn,sweet popcorn,q09,a14,"sweet popcorn clearly has the advantage over salted popcorn, right?",I find salted popcorn more appealing.,I find sweet popcorn more appealing.
